Raf Mek Plcg PIP2 PIP3 Erk Akt PKA PKC P38 Jnk I_1 I_2 I_3 I_4 I_5 I_6 I_7 I_8 I_9
0.2191034931 -0.4350404036 0.5033311011 -0.4449479962 -2.8975757234 0.7512969495 0.2693429387 0.3443545186 -0.087842076 -0.3119758692 0.0049951639 0 1 0 0 0 0 0 0 0
-0.2931975803 -0.0921100633 0.0443223153 -0.1637321875 -0.2527298675 -0.4473175297 -0.5693744459 0.0153292951 -0.5467846271 -0.4625628968 -0.2717388491 0 1 0 0 0 0 0 0 0
0.4202698676 0.3317323943 0.0309483512 0.8569072728 -0.4984826021 0.7346175782 0.185182316 0.4482201347 -0.0092692349 -0.1550886232 0.5092455165 0 1 0 0 0 0 0 0 0
0.8120818845 0.6796409045 0.1402133448 0.2493599823 -0.5375719273 0.5561079302 0.1307722724 0.8822812756 0.2896080082 0.0570710308 0.5515021881 0 1 0 0 0 0 0 0 0
0.0590464276 0.1400425016 0.3629360557 -0.4876183626 -2.3059298664 -0.5750637118 -0.7485013336 0.2930515925 0.085119462 -0.2591928528 -0.3232430249 0 1 0 0 0 0 0 0 0
0.0842874291 0.1400425016 0.1935409513 -0.7436249757 -2.8100021936 0.6403198854 0.4373368929 1.1929771256 0.1633811895 0.0093103742 0.1468702542 0 1 0 0 0 0 0 0 0
0.4037643148 0.5868258923 -0.2825585925 -0.3652359923 -0.5475838029 0.1044065184 -0.3260648503 0.6624341207 0.3274232987 0.2559551926 0.8185694809 0 1 0 0 0 0 0 0 0
-0.7228605477 -0.2078289849 -0.2011823979 0.1703784409 -0.470121771 0.5038769706 0.0077382718 0.195361138 -0.3755465885 -0.203880253 0.321954774 0 1 0 0 0 0 0 0 0
0.6102310233 0.4774301428 0.2296204494 -0.0474870316 -0.4794877097 0.5795285229 0.354140237 0.9667401993 -0.9496545899 -1.0458037586 -0.6432065463 0 1 0 0 0 0 0 0 0
0.1602217174 0.0703808648 0.3477886539 -0.5829080358 -0.8678055313 0.1366303161 -0.2520242004 0.7528282795 0.0723313272 -0.5322571906 0.1626766874 0 1 0 0 0 0 0 0 0
-0.6558352317 -0.3799151896 0.7543683989 1.3492395075 1.3797609376 0.2920796663 -0.3738638879 0.1763734128 0.0189145838 0.0570710308 0.4982542637 0 1 0 0 0 0 0 0 0
-0.6820714143 -0.6003277446 -0.6506498517 0.6697066397 -0.0612016793 0.0878730383 -0.2244313002 0.4415951537 0.0723313272 -0.080971174 0.6430139527 0 1 0 0 0 0 0 0 0
-0.8571376425 -0.59538847 1.2645198192 0.98011029 0.4210797015 0.6495709202 0.1769949876 0.7204342477 0.3411331491 -0.1691175655 -0.0605969666 0 1 0 0 0 0 0 0 0
1.0588385667 0.6970991349 0.2008845775 0.4692182213 -0.2989286027 -2.5899097822 -1.9237545412 -4.220130467 -0.1701337291 -0.3613658522 -0.3966786872 0 1 0 0 0 0 0 0 0
0.7916897454 0.6279341506 -0.1834939598 0.7347220595 0.2389032185 0.3527975942 0.0173693246 1.5427691986 0.0119658953 -0.2158295183 0.2128393531 0 1 0 0 0 0 0 0 0
-0.1758326984 -0.2760411737 0.1634926536 -0.5275219952 -0.6490765328 -0.8049341205 -0.6436864142 0.3519325835 0.9039282493 0.5702016691 1.3335229325 0 1 0 0 0 0 0 0 0
-0.1014712172 -0.1034784741 -0.020038604 1.0154694346 0.6211146556 0.9561171648 0.5692907133 0.5193284673 -0.7246131606 0.083946954 -0.1621398304 0 1 0 0 0 0 0 0 0
-0.5812759026 -0.3625402244 0.9239812888 1.1213078373 0.9054610612 0.7003489358 0.3260440777 1.2321267445 -1.3132212488 -1.3951069569 -0.1749044438 0 1 0 0 0 0 0 0 0
-0.2608551617 -0.376402526 0.2366502415 -0.4821214864 -0.9784023858 0.3694524718 -0.1514238121 0.2480425927 0.3040098787 0.0093103742 -0.2285255457 0 1 0 0 0 0 0 0 0
-0.2608551617 0.1586372194 -0.1604860073 0.8817563046 -0.230394965 0.2739903133 0.0004558665 0.2666681563 0.1633811895 0.1177197619 0.7458739594 0 1 0 0 0 0 0 0 0
-0.5635297498 -0.446654631 -0.2566515477 0.6739756803 0.4922238326 1.2860984243 0.9464425468 1.1671283846 1.1571576743 1.0709007681 1.5578054572 0 1 0 0 0 0 0 0 0
-0.412371865 -0.1711361096 0.1558058624 -0.1255937884 -0.4984826021 -0.1656739443 0.2599003031 0.0213202549 0.8218381154 0.5157280629 0.8493595105 0 1 0 0 0 0 0 0 0
0.634935615 0.7030338568 0.124319504 -0.7231233472 -0.5178393237 0.3938971061 0.4195973413 1.6853090486 0.0723313272 -0.3051744844 -0.0678875991 0 1 0 0 0 0 0 0 0
-0.6887471758 -0.1197388148 0.4957037141 1.0649985152 0.703678309 0.207803489 -0.3738638879 -0.360485229 -1.1084029183 0.9036962081 -0.56992109 0 1 0 0 0 0 0 0 0
-0.4957342877 -0.3389762151 0.2008845775 0.8847936845 0.02825756 0.0539122647 -0.3738638879 0.2930515925 0.5358667397 0.1593144631 -0.452649896 0 1 0 0 0 0 0 0 0
0.6590039656 0.5521066628 -0.0542118558 0.509305869 0.2295802434 -0.745367139 -2.5296860961 0.5590376445 0.1100684549 -0.3613658522 0.3884689788 0 1 0 0 0 0 0 0 0
-0.5205848615 -0.585622038 0.540441787 -0.1148973354 -0.4794877097 -0.34969798 -0.4130284791 0.649254631 0.0119658953 -0.1979751844 -0.0116569647 0 1 0 0 0 0 0 0 0
-0.9322800916 0.0597849191 0.5851656299 0.6523308786 0.5381814486 0.8022529966 0.4293110331 1.6464293463 0.0527368681 -0.0734414583 0.5092455165 0 1 0 0 0 0 0 0 0
0.2266813938 0.1524983903 0.8359743122 1.0154694346 0.5312449223 0.309829293 0.0935890441 0.4415951537 -0.3414718151 -0.4584116601 0.539696601 0 1 0 0 0 0 0 0 0
-0.4198787538 -0.3591207353 0.1861311654 -0.9264994647 -0.6852922909 0.0766878209 0.9266755016 1.329227711 0.4267149598 0.5428958768 0.7458739594 0 1 0 0 0 0 0 0 0
-0.6655876954 -0.0278137285 0.6883793847 1.3492395075 1.2055989455 -1.4249679681 -1.2802771707 0.6753766627 -0.4773134024 -0.127782831 -0.2667983366 0 1 0 0 0 0 0 0 0
-0.3109156964 -0.1610249661 0.1402133448 -0.7779036289 -1.1876325834 -0.1729723578 -0.1975531173 0.0213202549 0.151852543 -0.3327521581 0.0371144219 0 1 0 0 0 0 0 0 0
1.4463538606 1.1485031346 0.1935409513 -0.0752833004 -0.7409395836 -0.7879296466 -0.6346625444 0.8240560893 -0.1354636719 -0.203880253 -0.1133684438 0 1 0 0 0 0 0 0 0
-0.6988510864 -0.1660607119 0.0957441005 -0.1820268767 -1.1801051626 -0.1952119685 -0.7585765438 0.3379779534 0.1100684549 0.2494444689 0.6365973777 0 1 0 0 0 0 0 0 0
0.6824680255 0.5701035019 0.4292313143 -0.4501242175 -0.1801134715 0.4784782103 -0.2803708686 0.4677369493 -0.0807125236 -0.5939903354 0.328094819 0 1 0 0 0 0 0 0 0
1.3107729586 1.0567700567 1.1390701456 0.9852865113 0.8860117181 0.835599245 0.2426839701 -0.0629758696 -0.1153954464 -0.5744572129 -0.1706226711 0 1 0 0 0 0 0 0 0
-0.1758326984 -0.2078289849 0.0531189839 -0.091118625 -0.9876686854 0.9036592718 0.1769949876 0.1827584614 0.4888618224 -0.0111252786 0.6430139527 0 1 0 0 0 0 0 0 0
0.9609419034 0.79919902 0.267561295 -0.4372636555 -0.1942275478 1.0903315419 0.5407403983 0.3838792027 1.164866718 0.8039546711 1.1066138145 0 1 0 0 0 0 0 0 0
1.3264152087 0.9803762639 0.0957441005 -0.707195732 -0.8140970136 -0.0889045447 -0.4843658946 0.4028564996 -0.0460336861 0.083946954 0.5029867529 0 1 0 0 0 0 0 0 0
0.2266813938 0.3724557568 -0.2695030697 0.6907643497 -0.768072673 -0.289804833 -0.6527894419 0.3250528393 -0.1422724522 -0.3327521581 -0.0678875991 0 1 0 0 0 0 0 0 0
0.0331047708 0.1353087801 0.7691549665 0.98011029 0.8586461264 -1.0083588525 -0.9407157369 0.5389725105 -0.1354636719 -0.5097850583 0.4068455093 0 1 0 0 0 0 0 0 0
-0.5547814554 -0.4388886072 0.5183768988 1.1436754669 0.9864296963 0.835599245 0.4097918653 0.4939947656 0.1161799425 0.0570710308 0.6910720902 0 1 0 0 0 0 0 0 0
-0.1086467045 0.082526595 0.0309483512 -0.4372636555 -1.2340070401 0.1728867008 -0.7585765438 -0.0697145414 -0.4100027602 -0.8230898237 0.382856933 0 1 0 0 0 0 0 0 0
0.7708427257 0.5757259741 0.3924188062 -0.1820268767 -0.9784023858 0.845627348 0.2053724177 -0.0174927773 1.7777823798 1.7428690041 1.9281111031 0 1 0 0 0 0 0 0 0
-0.4957342877 -0.4198732995 0.7103135024 1.0649985152 0.3570461028 0.3858189386 -0.1887462314 0.3118914213 0.097696213 -0.0250601191 0.1831916363 0 1 0 0 0 0 0 0 0
-0.3614470637 -0.0613055308 0.4152669607 0.9852865113 0.7411593321 -0.6257288898 -0.5239790435 0.189087377 -1.1145144059 -0.3686904282 -0.2285255457 0 1 0 0 0 0 0 0 0
-0.4957342877 -0.4087276815 0.297352584 -0.5959167406 -0.2452302235 0.1829952447 -0.233547656 0.5001566535 -0.1630721832 -0.3257635766 -0.2969993655 0 1 0 0 0 0 0 0 0
-0.5812759026 0.0250336061 0.012771243 -0.6401812634 -0.2989286027 -1.9114507914 -1.6906352235 0.0656660492 1.1845521731 0.9506912867 1.3516280988 0 1 0 0 0 0 0 0 0
0.2945942015 0.2627811418 0.568969988 -0.1427837471 -0.6303493344 -0.0559695104 -0.7485013336 0.2998368408 -0.6280833033 -0.6398620543 -0.0789734971 0 1 0 0 0 0 0 0 0
0.6901602717 0.945288844 0.3629360557 -0.2422416829 -0.9421597158 0.327251719 -0.3194126577 0.3185022071 -0.149142712 -0.2249161076 0.0855209846 0 1 0 0 0 0 0 0 0
-0.4024555637 -0.3067408892 0.0957441005 0.198446904 -0.1189192373 1.4651743885 1.109204017 1.3809837487 -0.2111244002 -0.803302996 0.0016974706 0 1 0 0 0 0 0 0 0
0.6590039656 0.4310936344 0.066140058 0.6389724508 -0.1189192373 0.5893909412 -0.4021998052 0.4482201347 0.1161799425 -0.0936884984 0.1334091897 0 1 0 0 0 0 0 0 0
-0.3781155779 -0.5299409187 -0.0898667554 0.1257440283 0.7962512583 0.5038769706 0.0733508156 0.5711843618 0.0049531626 -0.5989528939 -0.1579380913 0 1 0 0 0 0 0 0 0
0.4284146043 0.1524983903 0.3323570442 -0.3652359923 -1.1342814771 -0.4812185845 -0.1514238121 0.1435700383 1.2124369642 1.0010732838 1.6145622294 0 1 0 0 0 0 0 0 0
-0.5290174237 -0.5255108519 0.4671154101 -0.8678071431 -0.6580101917 -0.6606711172 -1.1768153068 -0.2309221206 0.3040098787 -0.2434210671 0.4122622207 0 1 0 0 0 0 0 0 0
-0.4635957871 -0.1150509965 -0.1381041998 0.6018782689 0.0838012834 -0.2572105739 -0.9838327366 0.2538250295 -0.3003918217 -0.4141815575 -0.1094590013 0 1 0 0 0 0 0 0 0
0.0175016933 -0.044342126 -0.8945002585 -0.3214754395 -0.6402207282 1.7720245072 1.3801811977 1.1671283846 0.151852543 -0.3188385286 0.2176563517 0 1 0 0 0 0 0 0 0
0.2768816822 0.2919982816 0.215378004 -0.4553439369 -0.5178393237 -0.9995339532 -1.5319106745 0.3643880761 -0.3617330271 -0.6557877223 -0.187915335 0 1 0 0 0 0 0 0 0
0.8580014245 0.6220070084 -2.3599215806 0.4389125545 0.1104746561 -0.0889045447 -0.4575097952 0.234859751 0.2498145684 -0.0042522993 0.4918921699 0 1 0 0 0 0 0 0 0
-0.7228605477 -0.5434167862 -0.1163153582 -0.0529476641 -0.5576953008 0.0481315748 -0.4203108844 0.4360273803 0.713326448 0.3921326034 0.9223844886 0 1 0 0 0 0 0 0 0
-0.5812759026 -0.3356791635 -0.020038604 0.3437837784 -0.3981485378 0.5991515083 0.3454416236 0.688090627 -0.0604835418 -0.2249161076 -0.2285255457 0 1 0 0 0 0 0 0 0
-0.5963261897 -0.184002249 0.1480465533 0.383056456 0.1261489589 -0.0304236352 -0.029195822 0.2806746198 0.8707934298 0.700995665 0.9340985265 0 1 0 0 0 0 0 0 0
0.4958642321 0.6970991349 0.2573861466 -0.5545978875 -0.6670230859 0.7837977969 0.3260440777 1.3679300032 -0.2796299303 -0.2434210671 -0.0605969666 0 1 0 0 0 0 0 0 0
-0.5963261897 -0.246737392 -0.3876990696 0.1479661462 -1.0700426814 0.7595275371 0.3627665418 1.0311611503 -0.0092692349 -0.1495485985 0.4490077964 0 1 0 0 0 0 0 0 0
-0.6887471758 -0.5080889216 0.0831868997 -0.4659168382 -0.2013587852 0.1829952447 -0.0392710322 0.9082693465 -0.7100504938 -1.0740706178 -0.187915335 0 1 0 0 0 0 0 0 0
-0.4299826645 -0.0339623174 1.1093315239 1.0916230032 1.1691067962 1.0826002936 0.373024337 0.0600343945 0.5566191927 0.4470337173 0.8614771831 0 1 0 0 0 0 0 0 0
0.5848556375 0.5985103002 0.9993314719 1.1315748967 1.0696486583 0.7943877098 0.4842306463 1.7112510527 0.5428473034 0.2688120385 0.5029867529 0 1 0 0 0 0 0 0 0
-0.2524162544 -0.1034784741 -0.6950619099 0.6739756803 0.1261489589 0.0005673329 -0.3843993946 0.3443545186 -0.5395450282 -0.1748022937 -0.1017074569 0 1 0 0 0 0 0 0 0
-0.4024555637 -0.3162433539 0.7024049735 -0.091118625 -0.1731292712 -0.289804833 -0.4499625729 0.1435700383 0.8361496867 0.708190524 1.150137105 0 1 0 0 0 0 0 0 0
-0.0837698807 0.0944476885 0.297352584 0.4809382473 -0.2755667197 -0.5920325669 -1.1323339907 -0.2059516574 0.1039074811 -0.2528448991 0.3157583114 0 1 0 0 0 0 0 0 0
0.9609419034 0.6623961043 0.124319504 -0.2592087063 -0.9318279201 0.3858189386 -0.2427448077 -0.0050084844 -1.2858345764 0.7144307582 -0.6848972896 0 1 0 0 0 0 0 0 0
-0.5205848615 -0.126835094 -0.0642422321 0.6567205998 -0.6402207282 1.8176923198 1.5574986019 1.2968296215 -0.0536046552 -0.3398054496 0.108480715 0 1 0 0 0 0 0 0 0
-0.4957342877 -0.5904867568 0.1480465533 -0.4271635475 -0.3556236237 0.4784782103 0.2053724177 0.2806746198 -0.0237625515 -0.2851272738 0.261779355 0 1 0 0 0 0 0 0 0
-1.0676959327 -1.1642340013 0.1121942622 -0.4876183626 -1.3713972794 0.9129940622 0.3998928539 0.4877796808 0.713326448 0.3445951609 0.7403688109 0 1 0 0 0 0 0 0 0
-0.4198787538 -0.2297739872 -0.6874913572 -0.4876183626 -0.2755667197 1.5410251063 1.2857762815 1.2126280032 -0.2857992298 -0.1979751844 0.193219731 0 1 0 0 0 0 0 0 0
-0.7298352266 -0.4786896548 0.3836844161 1.1879928246 1.0426592005 -0.0889045447 -0.7286397035 0.6817617114 -0.4576514269 -0.127782831 0.0495456853 0 1 0 0 0 0 0 0 0
0.8320385708 0.7030338568 0.9993314719 1.2874507604 0.9593895957 1.4481914602 1.1008012302 1.1606206836 0.8842210037 0.9571743049 1.2860119568 0 1 0 0 0 0 0 0 0
-0.1014712172 0.0193711494 0.3477886539 -0.4449479962 -1.1235845662 0.845627348 0.334906117 1.0247750124 -0.3271671429 -0.3188385286 0.2055487205 0 1 0 0 0 0 0 0 0
-0.5635297498 -0.4350404036 0.4957037141 -0.0353733506 -0.0993135393 -0.3321948901 -0.4575097952 0.6689344765 0.4062049279 -0.1979751844 0.7155975909 0 1 0 0 0 0 0 0 0
0.5587720107 0.4708767018 -0.2891648985 0.7865139584 -0.0304985235 -0.2179875246 -0.0571415094 0.4804602763 -0.156075572 -0.127782831 -0.4851963103 0 1 0 0 0 0 0 0 0
-0.2931975803 -0.2820652566 0.1402133448 0.6066380083 -0.3639874335 -0.1877404683 -0.3095136463 0.234859751 -0.1763668041 -0.4379881837 0.0115425643 0 1 0 0 0 0 0 0 0
-0.4795268995 -0.450573015 0.0081634961 -0.5992119364 -2.1197094793 0.7595275371 0.3454416236 0.1699312265 1.2267127321 0.6457246532 -0.004946691 0 1 0 0 0 0 0 0 0
-0.5635297498 -0.1437033661 -0.1834939598 -0.5545978875 -1.3445949216 -0.2103345286 -0.8429062498 0.5912846641 -0.3067324927 -0.4220347203 0.061751936 0 1 0 0 0 0 0 0 0
-0.4376329334 -0.3004828577 0.420881185 -0.1871112949 0.2106737045 -1.9022746043 -1.5128884587 -1.8554699156 0.7948799423 0.3106684486 -0.5031255877 0 1 0 0 0 0 0 0 0
-0.6988510864 -0.4869535139 0.3538811312 -0.1974067177 -0.4984826021 1.3289276218 0.839279159 0.8822812756 0.1803531076 -0.4793978369 0.0495456853 0 1 0 0 0 0 0 0 0
-0.7475030993 -0.2942850005 0.208163215 -0.9851413751 -0.8595660498 -0.0055500985 -0.1402049083 0.1502513811 0.0049531626 -0.6398620543 -0.6063827773 0 1 0 0 0 0 0 0 0
-1.2025986343 -0.1788249346 0.0219100112 -0.2203167143 -1.3713972794 -1.4004881577 -1.1844178206 0.5001566535 0.0527368681 -0.1691175655 0.4122622207 0 1 0 0 0 0 0 0 0
-0.4795268995 -0.4624731471 0.9239812888 1.5112113046 1.4441172227 -0.1656739443 -0.4499625729 0.5331353743 -0.074430745 -0.4584116601 -0.0498067053 0 1 0 0 0 0 0 0 0
0.9017700804 0.5868258923 0.5257978274 -0.0079943077 -0.749494511 -0.2492346629 -0.4130284791 0.5062662476 0.3087505552 0.2559551926 0.3940347073 0 1 0 0 0 0 0 0 0
0.7423030232 1.021709151 0.9239812888 0.2932810476 0.3105591256 0.7676870685 0.5217523943 1.490969137 -0.3755465885 -1.1279541883 0.3461864925 0 1 0 0 0 0 0 0 0
-0.5205848615 -0.4087276815 0.2505321014 -0.6802689111 -2.8975757234 -0.6352398113 -0.7091510839 0.3581872668 -0.2724950719 -0.080971174 0.1141005554 0 1 0 0 0 0 0 0 0
-0.5635297498 0.0078947836 1.0721649295 1.4054340582 1.5165869918 0.9036592718 0.0935890441 0.8695391817 -0.1153954464 -0.5890598972 -0.3232430249 0 1 0 0 0 0 0 0 0
-0.7582663963 -0.4388886072 -0.1492189726 0.9201288763 0.7663209323 1.6353334358 1.3136367064 1.5040192136 -0.8545662745 0.3241246383 -1.4971338664 0 1 0 0 0 0 0 0 0
0.4873376411 0.4652059422 -0.3802557548 0.2932810476 -1.0700426814 -0.456173668 -0.7188496451 0.2092803377 1.1919899265 0.776631593 1.46256561 0 1 0 0 0 0 0 0 0
-0.0510339075 -0.0339623174 0.9102091976 1.0154694346 1.0959398024 -0.1512440481 -0.5320864168 0.8695391817 0.097696213 -0.1892025342 0.2795271409 0 1 0 0 0 0 0 0 0
-0.7582663963 -0.3162433539 -0.4338315717 0.8005516848 0.02825756 -0.0117073831 -0.1514238121 0.8565674881 -0.7246131606 -0.6557877223 -0.6304258047 0 1 0 0 0 0 0 0 0
-0.2357636512 -0.0380942045 0.2225300549 -0.3089266702 -0.3639874335 -0.5840758405 -0.5693744459 0.3519325835 -0.0604835418 -0.4379881837 0.0115425643 0 1 0 0 0 0 0 0 0
-0.0750433688 -0.0278137285 0.4292313143 -0.1302349778 -0.1801134715 1.2363004413 0.7650430307 1.2126280032 0.1914609853 0.0357320993 0.4490077964 0 1 0 0 0 0 0 0 0
-0.2693709621 0.030646752 0.2809352591 -0.7520189271 -1.0973247805 0.5893909412 0.4750198892 0.9277275449 0.5634127746 0.1810802306 0.7706343937 0 1 0 0 0 0 0 0 0
1.1332494113 0.7935199332 -0.1776813514 0.3884695008 -2.0037015244 -0.2652543658 -1.0827397791 0.4292887085 -0.2654264971 -0.3188385286 0.1626766874 0 1 0 0 0 0 0 0 0
-0.5963261897 -0.3004828577 0.3924188062 -0.3089266702 -0.3148070064 -0.1230288231 -0.9838327366 0.2666681563 -0.0092692349 -0.2310346147 -0.0715626869 0 1 0 0 0 0 0 0 0
-0.9410147592 -0.2187080986 0.0309483512 0.3386953934 -0.8678055313 0.3527975942 -0.1318696146 0.2031272275 0.7538800656 0.3988797692 0.7706343937 0 1 0 0 0 0 0 0 0
-0.4875954615 -0.3977715166 0.3102545061 -0.2986596108 -1.3623843852 0.0481315748 -0.3095136463 0.4028564996 -0.1763668041 -0.728926888 -0.1292368687 0 1 0 0 0 0 0 0 0
-0.6147124082 -0.4161366387 1.0279068754 0.5624273644 1.4525855813 -0.456173668 -0.496091878 0.3643880761 -0.2724950719 -0.2917512289 -0.2618937554 0 1 0 0 0 0 0 0 0
-0.6147124082 -0.1711361096 0.9537845737 1.5232514569 1.489843418 -0.3585725978 -0.608052407 0.1763734128 0.157638701 -0.0586017026 0.4369803729 0 1 0 0 0 0 0 0 0
-0.6147124082 -0.6627544483 0.1634926536 -0.4098741582 -0.4156696125 -0.7879296466 -0.8211727121 -0.3915652862 -0.5126461412 -0.7114146217 0.1028136486 0 1 0 0 0 0 0 0 0
0.7637890874 0.6857377966 0.066140058 -0.4553439369 -0.4425310131 0.7837977969 0.2329944646 0.8496783493 0.6526552387 0.4470337173 1.2133164353 0 1 0 0 0 0 0 0 0
-0.1510103319 0.1176481635 0.6210287789 0.0538680752 -0.2230577696 -0.6521177571 -0.6805876708 -1.305720332 0.5428473034 0.2969702766 0.8370201089 0 1 0 0 0 0 0 0 0
-0.5205848615 -0.4664891862 0.2225300549 -0.2649689604 -0.7216517514 0.6151984106 -0.0648955068 0.3315444028 0.1633811895 -0.9980975038 -0.4790994405 0 1 0 0 0 0 0 0 0
-0.2013323582 0.2389544059 -0.0898667554 0.5364343269 -0.1661927449 0.4294180239 -0.1684829112 0.7528282795 -0.0164813848 0.0920292584 1.0369868568 0 1 0 0 0 0 0 0 0
0.2011790576 -0.1610249661 -0.2503003141 -1.706886752 -0.7959501536 0.845627348 1.0310110054 0.7397518642 0.3501377052 0.0920292584 0.4854694838 0 1 0 0 0 0 0 0 0
0.8120818845 0.656778882 0.0831868997 0.2209057118 -0.8872948413 -0.1656739443 -0.6619730283 0.1179477783 -0.3206546115 -0.3760861177 -1.4006299571 0 1 0 0 0 0 0 0 0
-0.5205848615 -0.2410331762 -0.0542118558 -0.6159553479 -0.4156696125 0.5991515083 0.250370957 0.1502513811 0.3181442067 0.1666390391 0.8797046966 0 1 0 0 0 0 0 0 0
0.4284146043 0.5701035019 1.4910408489 0.9314742685 4.204029876 1.9427829501 1.630904644 1.4133380686 -0.0164813848 -0.5648753251 0.1521803363 0 1 0 0 0 0 0 0 0
-0.54611429 -0.2132455897 0.3836844161 -0.3495666905 0.2663696785 0.6647908923 0.0550238316 0.3969796546 0.410351402 0.3517747621 1.1679630841 0 1 0 0 0 0 0 0 0
-0.4715273987 -0.3694341102 0.1323048159 -0.4449479962 -1.4711976995 -0.1729723578 -0.496091878 0.3065587338 -0.1080042549 -0.1495485985 0.7337027572 0 1 0 0 0 0 0 0 0
0.8053338217 0.7461906296 -1.6128964713 -0.7271698954 -0.6130335219 -2.3865994462 -2.1761414488 -1.2478069482 -0.1763668041 0.083946954 0.1704431103 0 1 0 0 0 0 0 0 0
-0.412371865 -0.2297739872 -0.2315356826 1.1045191679 -0.8775034646 -0.4731317772 -0.1126770742 1.1478421088 -0.1014940453 -0.5053691037 0.1574489329 0 1 0 0 0 0 0 0 0
-0.4024555637 -0.8621752897 -0.0152705868 -0.2422416829 -0.7959501536 0.2508806083 0.0733508156 1.3420435282 -0.197214029 -0.2984332896 -0.2285255457 0 1 0 0 0 0 0 0 0
0.2354453139 0.2794575712 -0.0592117537 -0.3151693655 -0.6490765328 1.2954409041 0.9658400927 0.9924821362 -0.293060543 -0.5053691037 0.4608244657 0 1 0 0 0 0 0 0 0
-0.3950867794 -0.1486050793 0.4374975213 -0.3607185691 -0.997020259 0.2508806083 -0.5609716592 0.2666681563 0.3590369425 0.0357320993 -0.0902446833 0 1 0 0 0 0 0 0 0
-0.7298352266 -0.3694341102 0.8359743122 -0.0696236443 -1.5436291643 -0.0889045447 -0.996488241 0.5840402305 -0.2243409429 -0.3613658522 0.0495456853 0 1 0 0 0 0 0 0 0
-0.6054740862 -0.235378998 0.1861311654 -0.3720743325 -1.0048795183 1.278241855 1.0128046 1.0701876118 -1.1426403391 0.6799236649 -1.5577569843 0 1 0 0 0 0 0 0 0
0.0253357931 0.2280752922 0.0531189839 0.8473264717 0.6306267109 -0.3675313364 -0.5159345188 0.4612899553 0.1747377602 -0.0180608352 0.594019014 0 1 0 0 0 0 0 0 0
-0.4024555637 -0.2410331762 0.5851656299 1.0649985152 0.6586400449 -1.5706619177 -0.9901411968 0.4415951537 0.5288215402 0.2767387493 0.4854694838 0 1 0 0 0 0 0 0 0
-0.4453463414 -0.4087276815 0.820632259 0.7308519974 0.1914087264 1.2703194294 0.8963004991 0.9924821362 0.0658557467 -0.3613658522 0.0049951639 0 1 0 0 0 0 0 0 0
-0.2779650699 -0.126835094 0.5257978274 -0.3047994593 -0.3809244449 -0.4395144733 -0.7485013336 -0.3537570537 -0.9571020501 -0.3613658522 -2.0319097339 0 1 0 0 0 0 0 0 0
-0.2275473114 -0.1660607119 -0.0898667554 0.8343177669 -0.749494511 1.1500051541 0.7087410427 1.0052694976 0.039387822 0.1864258669 0.3884689788 0 1 0 0 0 0 0 0 0
-0.5723607065 -0.1080825807 0.0443223153 0.0984135338 -0.283294492 -0.7020707212 -1.4528750985 -0.1739504106 -0.3825485653 -0.5601292036 0.3695776331 0 1 0 0 0 0 0 0 0
1.1521309148 0.6857377966 -0.5920537349 -0.6840448678 -1.5902644773 0.8100533698 0.4842306463 0.7463197614 -0.0604835418 -0.2917512289 -0.3732197326 0 1 0 0 0 0 0 0 0
-0.4795268995 -0.4869535139 0.2436204584 0.2995315954 -0.0737474826 0.8022529966 0.3171057064 0.8496783493 -0.5126461412 -0.4102851294 0.1831916363 0 1 0 0 0 0 0 0 0
1.0432181034 0.7089144345 -0.1492189726 -0.4449479962 -0.5375719273 -0.0822250833 -1.0758444814 0.3443545186 1.7427127574 1.1450182173 0.261779355 0 1 0 0 0 0 0 0 0
0.4534188413 0.0944476885 -0.0743964435 0.9027125123 0.6306267109 0.0305742927 -0.4021998052 0.3065587338 -0.1014940453 -0.4102851294 -0.4851963103 0 1 0 0 0 0 0 0 0
-0.8140246364 -0.376402526 -0.0950888725 -0.6159553479 -1.662984848 -0.1729723578 -0.261387318 0.5457232185 -0.197214029 -0.5989528939 -0.3394938581 0 1 0 0 0 0 0 0 0
-0.0510339075 0.3317323943 -0.6065599429 0.6739756803 0.2201709433 -0.1230288231 -0.4387436691 0.4415951537 -0.3067324927 -0.3327521581 0.0913346149 0 1 0 0 0 0 0 0 0
-0.1268302087 0.233537801 0.1202975856 -0.4321930726 -2.183090032 -0.3949286125 -0.4313312197 0.7397518642 0.2944389838 0.3241246383 0.8974524825 0 1 0 0 0 0 0 0 0
-0.0681203547 0.0250336061 -0.316133894 0.6434572569 0.1261489589 -0.2179875246 -0.8484115067 0.4098459673 -0.4100027602 -0.4420293075 0.4194174808 0 1 0 0 0 0 0 0 0
-0.3289762126 -0.1316097246 0.1040103074 -0.6508602019 -0.8140970136 0.4523780156 -0.1599183083 0.4415951537 0.0658557467 -0.6089760653 -0.0533843102 0 1 0 0 0 0 0 0 0
-0.7159375336 -0.126835094 0.012771243 -0.6437205491 -1.0143915736 -0.8639323563 -0.6805876708 0.0409375317 0.0326244342 -0.2158295183 0.5702561244 0 1 0 0 0 0 0 0 0
-0.4376329334 -0.1711361096 0.3477886539 1.0203603493 0.1668022662 1.4651743885 1.3340518925 1.5687274504 -0.0460336861 0.1039941646 0.4724376398 0 1 0 0 0 0 0 0 0
